NAME,DIAGNOSE,TYPE
streptococcus pneumoniae danish serotype 24b,class_4,snomedct_us
tularemia,class_4,snomedct_us
right ventricular failure with sepsis,class_4,snomedct_us
borrelia hermsii infection,class_4,snomedct_us
spiking temperature,class_4,snomedct_us
streptococcus pneumoniae danish serotype 19a capsular polysaccharide antigen conjugated to corynebacterium diphtheriae crm197 protein,class_4,snomedct_us
streptococcus pneumoniae danish serotype 18c,class_4,snomedct_us
mosquito-borne flavivirus hemorrhagic fever,class_4,snomedct_us
left lower zone pneumonia,class_4,snomedct_us
primary splenic neutropenia,class_4,snomedct_us
bronchopneumonia due to mycoplasma pneumoniae,class_4,snomedct_us
seasonal cryptogenic organizing pneumonia with biochemical cholestasis,class_4,snomedct_us
irregular fever,class_4,snomedct_us
o'nyong-nyong fever,class_4,snomedct_us
streptococcus pneumoniae danish serotype 7a igg,class_4,snomedct_us
acquired neutropenia,class_4,snomedct_us
atypical pneumonia screening test,class_4,snomedct_us
oriboca virus disease,class_4,snomedct_us
sepsis following obstructed labor,class_4,snomedct_us
streptococcus pneumoniae danish serotype 28f,class_4,snomedct_us
exanthema subitum,class_4,snomedct_us
multiple drug-resistant klebsiella pneumoniae,class_4,snomedct_us
quartan fever,class_4,snomedct_us
classical swine fever virus,class_4,snomedct_us
streptococcus pneumoniae danish serotype 34 igg,class_4,snomedct_us
"neutropenia, severe congenital, autosomal recessive 3",class_4,snomedct_us
changuinola virus disease,class_4,snomedct_us
mayaro fever,class_4,snomedct_us
acute q fever,class_4,snomedct_us
streptococcus pneumoniae danish serotype 11c,class_4,snomedct_us
acquired neutropenia in newborn,class_4,snomedct_us
rickettsia spotted fever group igg,class_4,snomedct_us
extended spectrum beta-lactamase producing klebsiella pneumoniae,class_4,snomedct_us
measurement of streptococcus pneumoniae danish serotype 18c antibody,class_4,snomedct_us
brill-zinsser disease,class_4,snomedct_us
neonatal sepsis caused by staphylococcus,class_4,snomedct_us
streptococcus pneumoniae danish serotype 33b,class_4,snomedct_us
streptococcus pneumoniae danish serotype 11f,class_4,snomedct_us
streptococcus pneumoniae danish serotype 38,class_4,snomedct_us
left hip joint arthritis caused by streptococcus pneumoniae,class_4,snomedct_us
"hemorrhagic fever virus, crimean-congo",class_4,snomedct_us
streptococcus pneumoniae danish serotype 5 capsular polysaccharide antigen conjugated to corynebacterium diphtheriae crm197 protein,class_4,snomedct_us
right shoulder region pneumococcal arthritis,class_4,snomedct_us
"size (area, depth), sepsis, arteriopathy, denervation system",class_4,snomedct_us
pneumonia due to schistosoma japonicum,class_4,snomedct_us
chandipura virus disease,class_4,snomedct_us
dugbe virus disease,class_4,snomedct_us
sepsis due to enterobacter,class_4,snomedct_us
sepsis caused by streptococcus pneumoniae,class_4,snomedct_us
streptococcus pneumoniae danish serotype 23b,class_4,snomedct_us
pneumonia due to influenza,class_4,snomedct_us
streptococcus pneumoniae danish serotype 23f capsular polysaccharide antigen unconjugated,class_4,snomedct_us
streptococcus pneumoniae danish serotype 9v capsular polysaccharide antigen conjugated to corynebacterium diphtheriae crm197 protein,class_4,snomedct_us
chronic benign neutropenia,class_4,snomedct_us
klebsiella quasipneumoniae subsp. quasipneumoniae,class_4,snomedct_us
sepsis due to staphylococcus aureus,class_4,snomedct_us
"hemorrhagic fevers, viral",class_4,snomedct_us
manganese pneumonitis,class_4,snomedct_us
intermittent fever (finding),class_4,snomedct_us
tick-borne orbivirus fever,class_4,snomedct_us
pneumonia in systemic mycosis,class_4,snomedct_us
streptococcus pneumoniae danish serotype 6b capsular polysaccharide antigen unconjugated,class_4,snomedct_us
administration of booster dose of pneumococcal vaccine,class_4,snomedct_us
streptococcus pneumoniae danish serotype 11a capsular polysaccharide unconjugated antigen,class_4,snomedct_us
mycoplasma pneumoniae dna assay,class_4,snomedct_us
chronic progressive coccidioidal pneumonia,class_4,snomedct_us
uveoparotid fever,class_4,snomedct_us
rio bravo fever,class_4,snomedct_us
"periodic fever, aphthous stomatitis, pharyngitis, adenitis syndrome",class_4,snomedct_us
streptococcus pneumoniae danish serotype 14 capsular polysaccharide antigen conjugated,class_4,snomedct_us
streptococcus pneumoniae danish serotype 6e,class_4,snomedct_us
streptococcus pneumoniae danish serotype 13,class_4,snomedct_us
measurement of streptococcus pneumoniae danish serotype 3 antibody,class_4,snomedct_us
hantaan virus,class_4,snomedct_us
mycoplasma pneumoniae,class_4,snomedct_us
"ephemeral fever virus, bovine",class_4,snomedct_us
biliary tract infection,class_4,snomedct_us
sepsis caused by meningococcus,class_4,snomedct_us
periodontitis due to congenital neutropenia,class_4,snomedct_us
spotted fever group rickettsia antibody,class_4,snomedct_us
clinical sepsis,class_4,snomedct_us
ganjam virus disease,class_4,snomedct_us
dehydration fever in newborn,class_4,snomedct_us
streptococcus pneumoniae danish serotype 7a,class_4,snomedct_us
pharyngo-conjunctival fever,class_4,snomedct_us
streptococcus pneumoniae danish serotype 1 capsular polysaccharide antigen conjugated to nontypeable haemophilus influenzae protein d,class_4,snomedct_us
sepsis caused by monkeypox virus,class_4,snomedct_us
history of yellow fever vaccination,class_4,snomedct_us
acute exogenous lipoid pneumonia,class_4,snomedct_us
sepsis caused by peptostreptococcus,class_4,snomedct_us
ross river virus infection,class_4,snomedct_us
chronic coccidioidomycotic pneumonia,class_4,snomedct_us
streptococcus pneumoniae serogroup 10,class_4,snomedct_us
glandular fever pharyngitis,class_4,snomedct_us
acute coccidioidomycosis,class_4,snomedct_us
streptococcus pneumoniae danish serotype 18f ab,class_4,snomedct_us
sepsis caused by klebsiella pneumoniae,class_4,snomedct_us
fever of the newborn,class_4,snomedct_us
nocardial pneumonia,class_4,snomedct_us
pneumonia caused by serratia,class_4,snomedct_us
streptococcus pneumoniae danish serotype 29,class_4,snomedct_us
"pneumonia, necrotizing",class_4,snomedct_us
streptococcus pneumoniae danish serotype 9v igg,class_4,snomedct_us
scrub typhus,class_4,snomedct_us
hazara hemorrhagic fever,class_4,snomedct_us
q fever aseptic meningitis,class_4,snomedct_us
rheumatic arthritis,class_4,snomedct_us
antigen of streptococcus pneumoniae danish serotype 17f capsular polysaccharide unconjugated (substance),class_4,snomedct_us
streptococcus pneumoniae danish serotype 48,class_4,snomedct_us
administration of prophylactic anti-infective agent for pneumocystosis jirovecii pneumonia,class_4,snomedct_us
yellow fever virus ag,class_4,snomedct_us
bancroftian filarial fever,class_4,snomedct_us
postoperative pneumonia,class_4,snomedct_us
yellow fever,class_4,snomedct_us
machupo virus,class_4,snomedct_us
pneumococcal lobar pneumonia,class_4,snomedct_us
carbapenemase-producing klebsiella pneumoniae,class_4,snomedct_us
history of pneumocystis jirovecii pneumonia,class_4,snomedct_us
chlamydophila pneumoniae igm,class_4,snomedct_us
at risk for sepsis,class_4,snomedct_us
streptococcus pneumoniae danish serotype 6b ab,class_4,snomedct_us
chronic exogenous lipoid pneumonia,class_4,snomedct_us
benign ethnic neutropenia,class_4,snomedct_us
sepsis of newborn due to escherichia coli,class_4,snomedct_us
autosomal recessive severe congenital neutropenia due to jagn1 deficiency,class_4,snomedct_us
adenoviral pneumonia,class_4,snomedct_us
streptococcus pneumoniae danish serotype 6f,class_4,snomedct_us
streptococcus pneumoniae polysaccharide antibody,class_4,snomedct_us
sepsis due to acinetobacter,class_4,snomedct_us
isfahan fever,class_4,snomedct_us
phase of fever,class_4,snomedct_us
vaccine product containing only streptococcus pneumoniae capsular polysaccharide antigen conjugated (medicinal product),class_4,snomedct_us
streptococcus pneumoniae danish serotype 27,class_4,snomedct_us
yellow fever vaccination given,class_4,snomedct_us
streptococcus pneumoniae,class_4,snomedct_us
history of dengue virus infection,class_4,snomedct_us
"rickettsia, spotted fever group",class_4,snomedct_us
acute pneumonia due to coccidioidomycosis,class_4,snomedct_us
immune neutropenia,class_4,snomedct_us
murutucu virus disease,class_4,snomedct_us
administration of pneumococcal 7-valent conjugate vaccine,class_4,snomedct_us
streptococcus pneumoniae danish serotype 11b,class_4,snomedct_us
idiopathic pneumonia syndrome,class_4,snomedct_us
tribec virus disease,class_4,snomedct_us
streptococcus pneumoniae danish serotype 10a capsular polysaccharide antigen,class_4,snomedct_us
at high risk for ebola virus disease,class_4,snomedct_us
drug resistant streptococcus pneumoniae disease,class_4,snomedct_us
calovo virus disease,class_4,snomedct_us
chronic fever,class_4,snomedct_us
tuberculous pneumonia,class_4,snomedct_us
colorado tick fever virus igg,class_4,snomedct_us
severe fever with thrombocytopenia syndrome,class_4,snomedct_us
low grade fever,class_4,snomedct_us
right middle zone pneumonia,class_4,snomedct_us
otu deubiquitinase with linear linkage specificity related autoinflammatory syndrome (disorder),class_4,snomedct_us
anti-glomerular basement membrane disease,class_4,snomedct_us
sepsis caused by bacteroides,class_4,snomedct_us
hypostatic pneumonia,class_4,snomedct_us
meningococcal pneumonia,class_4,snomedct_us
sepsis of newborn due to streptococcus agalactiae,class_4,snomedct_us
amyloid of familial mediterranean fever,class_4,snomedct_us
miscarriage with sepsis,class_4,snomedct_us
relapsing fever of central and/or south africa,class_4,snomedct_us
anaphylaxis caused by vaccine product containing streptococcus pneumoniae antigen,class_4,snomedct_us
right hip joint arthritis caused by streptococcus pneumoniae,class_4,snomedct_us
allergy to pneumococcal vaccine,class_4,snomedct_us
streptococcus pneumoniae capsular polysaccharide igg,class_4,snomedct_us
streptococcus pneumoniae danish serotype 6a capsular polysaccharide antigen conjugated to corynebacterium diphtheriae crm197 protein,class_4,snomedct_us
sepsis with cutaneous manifestations,class_4,snomedct_us
sepik fever,class_4,snomedct_us
colorado tick fever virus,class_4,snomedct_us
sepsis caused by coagulase negative staphylococcus,class_4,snomedct_us
acute rheumatic valvulitis,class_4,snomedct_us
 lbp ,class_1,abbreviation
 ha ,class_1,abbreviation
h/a,class_1,abbreviation
 cp ,class_1,abbreviation
d.o.e.,class_1,abbreviation
 gi ,class_2,abbreviation
nb/nb,class_2,abbreviation
 crd ,class_2,abbreviation
 abd ,class_2,abbreviation
 age ,class_2,abbreviation
n&v&d,class_2,abbreviation
 nb ,class_2,abbreviation
 gerd ,class_2,abbreviation
 bm ,class_2,abbreviation
n&v,class_2,abbreviation
d&v,class_2,abbreviation
 nv ,class_2,abbreviation
 ibs ,class_2,abbreviation
 wbm ,class_2,abbreviation
n/v/d nbnb ,class_2,abbreviation
n/v,class_2,abbreviation
 rinv ,class_2,abbreviation
 cinv ,class_2,abbreviation
 ponv ,class_2,abbreviation
 nvd ,class_2,abbreviation
 nvdc ,class_2,abbreviation
 cid,class_2,abbreviation
 aad ,class_2,abbreviation
d&d,class_2,abbreviation
get oob,class_3,abbreviation
 hbp ,class_3,abbreviation
 cbc,class_3,abbreviation
 shob ,class_3,abbreviation
 ebl ,class_3,abbreviation
 fe ,class_3,abbreviation
 abla ,class_3,abbreviation
 rbc ,class_3,abbreviation
 aiha ,class_3,abbreviation
 aha ,class_3,abbreviation
 fn ,class_4,abbreviation
 inf ,class_4,abbreviation
 qsofa ,class_4,abbreviation
 fuo ,class_4,abbreviation
 sirs ,class_4,abbreviation
 ain ,class_4,abbreviation
 cin ,class_4,abbreviation
f&c,class_4,abbreviation
 map ,class_4,abbreviation
 bp ,class_4,abbreviation
 lrti ,class_4,abbreviation
 pcp ,class_4,abbreviation
 anc ,class_4,abbreviation
 cbc,class_4,abbreviation
 ne ,class_4,abbreviation
 wbc ,class_4,abbreviation
f/c,class_4,abbreviation
nφ,class_4,abbreviation
 psi ,class_4,abbreviation
 puo ,class_4,abbreviation
 pna ,class_4,abbreviation
 sofa ,class_4,abbreviation
 shob ,class_4,abbreviation
 sbp ,class_4,abbreviation
 cxr ,class_4,abbreviation
ach,class_1,additional
diffic,class_1,additional
irrit,class_1,additional
heav,class_1,additional
bother,class_1,additional
suffer,class_1,additional
crisi,class_1,additional
annoy,class_1,additional
inflammation,class_1,additional
tens,class_1,additional
wound,class_1,additional
anguish,class_1,additional
hurt,class_1,additional
bad,class_1,additional
spasm,class_1,additional
swollen,class_1,additional
numb,class_1,additional
sore,class_1,additional
uncomfort,class_1,additional
distress,class_1,additional
rawness,class_1,additional
injursensitivity,class_1,additional
agony,class_1,additional
stinging,class_1,additional
burn,class_1,additional
tingl,class_1,additional
lancinating,class_1,additional
heart burn,class_2,additional
disgorge,class_2,additional
abdom,class_2,additional
loss of electrolytes,class_2,additional
lack of hydration,class_2,additional
electrolyte,class_2,additional
puk,class_2,additional
dry,class_2,additional
barf,class_2,additional
motion sickness,class_2,additional
queasy,class_2,additional
throw,class_2,additional
dizz,class_2,additional
stomach,class_2,additional
acid reflux,class_2,additional
giddy,class_2,additional
visceral,class_2,additional
stomach ache,class_2,additional
exhaust,class_2,additional
water loss,class_2,additional
queasiness,class_2,additional
dri,class_2,additional
reflux,class_2,additional
digest,class_2,additional
threw,class_2,additional
dessicc,class_2,additional
reduced fluid intake,class_2,additional
bloat,class_2,additional
upset stomach,class_2,additional
throat,class_2,additional
sick to my stomach,class_2,additional
light-headed,class_2,additional
lightheaded,class_2,additional
disgust,class_2,additional
throwing up,class_2,additional
excessive sweating,class_2,additional
losse,class_2,additional
depletion of fluids,class_2,additional
dry heave,class_2,additional
vertigo,class_2,additional
regurgitat,class_2,additional
rectum,class_2,additional
burn,class_2,additional
retching,class_2,additional
dyspepsia,class_2,additional
sick,class_2,additional
weariness,class_3,additional
cold,class_3,additional
drows,class_3,additional
letharg,class_3,additional
shortness of breath,class_3,additional
iron,class_3,additional
hematocrit,class_3,additional
rapid heart rate,class_3,additional
weary,class_3,additional
blood,class_3,additional
dizz,class_3,additional
sleepy,class_3,additional
exhaust,class_3,additional
heartbeat,class_3,additional
listless ,class_3,additional
sleepiness,class_3,additional
no energy,class_3,additional
hemoglobin,class_3,additional
skin,class_3,additional
palpit,class_3,additional
light-headed,class_3,additional
lightheaded,class_3,additional
jaundice,class_3,additional
yellow,class_3,additional
hypothyroid,class_3,additional
deficien,class_3,additional
pale skin,class_3,additional
oxygen,class_3,additional
iron-deficiency,class_3,additional
worn out,class_3,additional
tired,class_3,additional
pallor,class_3,additional
disorient,class_4,additional
sweat,class_4,additional
weak,class_4,additional
chill,class_4,additional
bacteria,class_4,additional
flushed face,class_4,additional
hot flashes,class_4,additional
faint,class_4,additional
washed out,class_4,additional
trembl,class_4,additional
fatigue,class_4,additional
leukocyte,class_4,additional
glassy eyes,class_4,additional
viral,class_4,additional
tissue,class_4,additional
virus,class_4,additional
difficulty breathing,class_4,additional
flushing,class_4,additional
shaking chills,class_4,additional
toxin,class_4,additional
infect,class_4,additional
pulmonary infection,class_4,additional
respiratory infection,class_4,additional
granulocyto,class_4,additional
chest infection,class_4,additional
confus,class_4,additional
febri,class_4,additional
shiver,class_4,additional
respirat,class_4,additional
energy,class_4,additional
high temperature,class_4,additional
elevated body temperature,class_4,additional
shudder,class_4,additional
leukopenia,class_4,additional
prick,class_1,additional
damage,class_1,additional
sting,class_1,additional
misery,class_1,additional
sweat,class_2,additional
bowel movements,class_2,additional
upper abdominal discomfort,class_2,additional
dry mouth,class_2,additional
ejection,class_2,additional
bowel,class_2,additional
dry skin,class_2,additional
contracions,class_2,additional
fluid,class_2,additional
spasmic contractions,class_2,additional
forceful ejection,class_2,additional
urge to vomit,class_2,additional
spasm,class_2,additional
dizziness,class_2,additional
liquid,class_2,additional
watery bowel movements,class_2,additional
expulsion,class_2,additional
feeling very thirsty,class_2,additional
feeling tiredd,class_2,additional
cramp,class_2,additional
mucous,class_3,additional
mucous membranes,class_3,additional
soft systolic murmurs,class_3,additional
fatigability,class_3,additional
erythrocytes,class_3,additional
palpiltations,class_3,additional
pallor of the skin,class_3,additional
lethargy,class_3,additional
sob,class_3,additional
confusion,class_4,additional
clammy,class_4,additional
lung,class_4,additional
inflammation,class_4,additional
skin,class_4,additional
disorientation,class_4,additional
rapid breathing,class_4,additional
parenchyma,class_4,additional
phlegm,class_4,additional
heart rate,class_4,additional
sob,class_4,additional
sweaty,class_4,additional
frequent stool,class_2,additional
feeling hot,class_4,additional
increased temperature,class_4,additional
raised body temperature,class_4,additional
